"","time","comp","scenario","val2","var","value","lab"
"1",1,"I","15% detected, Asymp RR=0.25",760.5,"Total",1287,"Cumulative cases"
"2",1,"I","15% detected, Asymp RR=0.5",409.5,"Total",693,"Cumulative cases"
"3",1,"I","2% detected, Asymp RR=0.25",6201,"Total",10494,"Cumulative cases"
"4",1,"I","2% detected, Asymp RR=0.5",3568.5,"Total",6039,"Cumulative cases"
"5",1,"I","5% detected, Asymp RR=0.25",2340,"Total",3960,"Cumulative cases"
"6",1,"I","5% detected, Asymp RR=0.5",1287,"Total",2178,"Cumulative cases"
"7",2,"I","15% detected, Asymp RR=0.25",941.069877085833,"Total",1594.96681019035,"Cumulative cases"
"8",2,"I","15% detected, Asymp RR=0.5",510.068021137743,"Total",865.352935774177,"Cumulative cases"
"9",2,"I","2% detected, Asymp RR=0.25",7672.85970984252,"Total",13004.2741492763,"Cumulative cases"
"10",2,"I","2% detected, Asymp RR=0.5",4444.68966383761,"Total",7540.59561962128,"Cumulative cases"
"11",2,"I","5% detected, Asymp RR=0.25",2895.54710276216,"Total",4907.49815751012,"Cumulative cases"
"12",2,"I","5% detected, Asymp RR=0.5",1603.0520059935,"Total",2719.64687851369,"Cumulative cases"
"13",3,"I","15% detected, Asymp RR=0.25",1174.75494450436,"Total",1997.23700120611,"Cumulative cases"
"14",3,"I","15% detected, Asymp RR=0.5",645.791494523627,"Total",1101.26817730124,"Cumulative cases"
"15",3,"I","2% detected, Asymp RR=0.25",9576.5090339056,"Total",16281.1918194853,"Cumulative cases"
"16",3,"I","2% detected, Asymp RR=0.5",5626.69360592073,"Total",9595.11822615278,"Cumulative cases"
"17",3,"I","5% detected, Asymp RR=0.25",3614.38267855032,"Total",6144.90935133404,"Cumulative cases"
"18",3,"I","5% detected, Asymp RR=0.5",2029.53841980928,"Total",3460.96347849549,"Cumulative cases"
"19",4,"I","15% detected, Asymp RR=0.25",1460.35411070957,"Total",2491.58481075893,"Cumulative cases"
"20",4,"I","15% detected, Asymp RR=0.5",816.733808037147,"Total",1400.85896222606,"Cumulative cases"
"21",4,"I","2% detected, Asymp RR=0.25",11901.4347793895,"Total",20305.3281488322,"Cumulative cases"
"22",4,"I","2% detected, Asymp RR=0.5",7114.71120219987,"Total",12202.9065023497,"Cumulative cases"
"23",4,"I","5% detected, Asymp RR=0.25",4492.7320364756,"Total",7665.24493229285,"Cumulative cases"
"24",4,"I","5% detected, Asymp RR=0.5",2566.62304523053,"Total",4402.24066755386,"Cumulative cases"
"25",5,"I","15% detected, Asymp RR=0.25",1801.05810028369,"Total",3083.55184830623,"Cumulative cases"
"26",5,"I","15% detected, Asymp RR=0.5",1026.25929416944,"Total",1770.20886404366,"Cumulative cases"
"27",5,"I","2% detected, Asymp RR=0.25",14672.5556692046,"Total",25119.9212341055,"Cumulative cases"
"28",5,"I","2% detected, Asymp RR=0.5",8937.49240834037,"Total",15415.9303588503,"Cumulative cases"
"29",5,"I","5% detected, Asymp RR=0.25",5540.29211773064,"Total",9485.34197810069,"Cumulative cases"
"30",5,"I","5% detected, Asymp RR=0.5",3224.82249649084,"Total",5562.49342732594,"Cumulative cases"
"31",6,"I","15% detected, Asymp RR=0.25",2203.21714589964,"Total",3784.26867372059,"Cumulative cases"
"32",6,"I","15% detected, Asymp RR=0.5",1280.24415454545,"Total",2219.94751680459,"Cumulative cases"
"33",6,"I","2% detected, Asymp RR=0.25",17940.0112920076,"Total",30812.8194427997,"Cumulative cases"
"34",6,"I","2% detected, Asymp RR=0.5",11145.34954167,"Total",19325.1710895932,"Cumulative cases"
"35",6,"I","5% detected, Asymp RR=0.25",6776.42171000602,"Total",11639.1282914316,"Cumulative cases"
"36",6,"I","5% detected, Asymp RR=0.5",4022.51494749675,"Total",6974.96354070922,"Cumulative cases"
"37",7,"I","15% detected, Asymp RR=0.25",2675.75383734945,"Total",4609.41541550731,"Cumulative cases"
"38",7,"I","15% detected, Asymp RR=0.5",1586.78139992868,"Total",2764.71936455537,"Cumulative cases"
"39",7,"I","2% detected, Asymp RR=0.25",21774.1535239827,"Total",37507.6131343232,"Cumulative cases"
"40",7,"I","2% detected, Asymp RR=0.5",13807.4238180622,"Total",24055.6901475107,"Cumulative cases"
"41",7,"I","5% detected, Asymp RR=0.25",8228.31025706987,"Total",14174.3805754409,"Cumulative cases"
"42",7,"I","5% detected, Asymp RR=0.5",4984.99639648196,"Total",8685.41942949243,"Cumulative cases"
"43",8,"I","15% detected, Asymp RR=0.25",3229.96300813271,"Total",5578.86589140666,"Cumulative cases"
"44",8,"I","15% detected, Asymp RR=0.5",1956.18873034964,"Total",3423.20000681718,"Cumulative cases"
"45",8,"I","2% detected, Asymp RR=0.25",26263.607207087,"Total",45360.1855618868,"Cumulative cases"
"46",8,"I","2% detected, Asymp RR=0.5",17011.5145306533,"Total",29766.3259380433,"Cumulative cases"
"47",8,"I","5% detected, Asymp RR=0.25",9930.32778061647,"Total",17151.568310633,"Cumulative cases"
"48",8,"I","5% detected, Asymp RR=0.5",6144.48114502714,"Total",10752.1623219627,"Cumulative cases"
"49",9,"I","15% detected, Asymp RR=0.25",3879.55463767741,"Total",6716.76099142794,"Cumulative cases"
"50",9,"I","15% detected, Asymp RR=0.5",2401.21925662554,"Total",4218.47926244014,"Cumulative cases"
"51",9,"I","2% detected, Asymp RR=0.25",31515.1918339735,"Total",54558.549539042,"Cumulative cases"
"52",9,"I","2% detected, Asymp RR=0.5",20865.5622371437,"Total",36652.374585245,"Cumulative cases"
"53",9,"I","5% detected, Asymp RR=0.25",11924.1088741229,"Total",20643.9941181155,"Cumulative cases"
"54",9,"I","5% detected, Asymp RR=0.5",7540.72813817382,"Total",13247.1632608192,"Cumulative cases"
"55",10,"I","15% detected, Asymp RR=0.25",4640.86133015783,"Total",8051.87279947031,"Cumulative cases"
"56",10,"I","15% detected, Asymp RR=0.5",2937.42657240365,"Total",5178.72338540486,"Cumulative cases"
"57",10,"I","2% detected, Asymp RR=0.25",37655.0199576529,"Total",65324.7608163223,"Cumulative cases"
"58",10,"I","2% detected, Asymp RR=0.5",25500.3115450719,"Total",44950.3948603694,"Cumulative cases"
"59",10,"I","5% detected, Asymp RR=0.25",14259.1241805858,"Total",24738.7950583456,"Cumulative cases"
"60",10,"I","5% detected, Asymp RR=0.5",9222.13534232637,"Total",16258.0456151593,"Cumulative cases"
"61",11,"I","15% detected, Asymp RR=0.25",5533.16984675415,"Total",9618.18783649635,"Cumulative cases"
"62",11,"I","15% detected, Asymp RR=0.5",3583.66562544575,"Total",6338.08297567558,"Cumulative cases"
"63",11,"I","2% detected, Asymp RR=0.25",44830.3821261792,"Total",77918.2178519282,"Cumulative cases"
"64",11,"I","2% detected, Asymp RR=0.5",31072.9174658652,"Total",54944.707004582,"Cumulative cases"
"65",11,"I","5% detected, Asymp RR=0.25",16993.607593411,"Total",29538.5719119057,"Cumulative cases"
"66",11,"I","5% detected, Asymp RR=0.5",11247.2360228409,"Total",19890.7933152318,"Cumulative cases"
"67",12,"I","15% detected, Asymp RR=0.25",6579.15839536405,"Total",11455.6770334698,"Cumulative cases"
"68",12,"I","15% detected, Asymp RR=0.5",4362.7289797068,"Total",7737.84589715661,"Cumulative cases"
"69",12,"I","2% detected, Asymp RR=0.25",53212.188712812,"Total",92639.9407663906,"Cumulative cases"
"70",12,"I","2% detected, Asymp RR=0.5",37771.385223666,"Total",66975.3807707692,"Cumulative cases"
"71",12,"I","5% detected, Asymp RR=0.25",20195.7731944404,"Total",35163.5295270289,"Cumulative cases"
"72",12,"I","5% detected, Asymp RR=0.5",13686.5842434068,"Total",24273.1613697232,"Cumulative cases"
"73",13,"I","15% detected, Asymp RR=0.25",7805.434708607,"Total",13611.2435602653,"Cumulative cases"
"74",13,"I","15% detected, Asymp RR=0.5",5302.12991893466,"Total",9427.85591290049,"Cumulative cases"
"75",13,"I","2% detected, Asymp RR=0.25",62997.8204992099,"Total",109837.565742647,"Cumulative cases"
"76",13,"I","2% detected, Asymp RR=0.5",45819.7911763402,"Total",81447.6096594651,"Cumulative cases"
"77",13,"I","5% detected, Asymp RR=0.25",23945.2933730466,"Total",41754.0773204365,"Cumulative cases"
"78",13,"I","5% detected, Asymp RR=0.5",16625.0490812723,"Total",29558.8229553657,"Cumulative cases"
"79",14,"I","15% detected, Asymp RR=0.25",9243.17815297686,"Total",16139.8541243799,"Cumulative cases"
"80",14,"I","15% detected, Asymp RR=0.5",6435.05243217383,"Total",11468.2332198742,"Cumulative cases"
"81",14,"I","2% detected, Asymp RR=0.25",74414.2721506407,"Total",129910.847668491,"Cumulative cases"
"82",14,"I","2% detected, Asymp RR=0.5",55484.244039709,"Total",98842.3854274844,"Cumulative cases"
"83",14,"I","5% detected, Asymp RR=0.25",28335.030274182,"Total",49473.8754740545,"Cumulative cases"
"84",14,"I","5% detected, Asymp RR=0.5",20164.5567442428,"Total",35932.3223631807,"Cumulative cases"
"85",15,"I","15% detected, Asymp RR=0.25",10928.8945975019,"Total",19105.8690225806,"Cumulative cases"
"86",15,"I","15% detected, Asymp RR=0.5",7801.49515685789,"Total",13931.4457036859,"Cumulative cases"
"87",15,"I","2% detected, Asymp RR=0.25",87721.4718540343,"Total",153317.461739242,"Cumulative cases"
"88",15,"I","2% detected, Asymp RR=0.5",67079.5192613257,"Total",119728.334378949,"Cumulative cases"
